Type de panne;Durée arrêt (h);Résultat;Date intervention;Désignation;Coût matériel;[Pièce].Désignation;[Pièce].Référence;[Pièce].Quantité
Electrique;0,16667;;29/01/2020;machine1;0;;;
Pneumatique;1,83333;;29/01/2020;machine1;0;;;
Mécanique;0,5;;29/01/2020;machine2;0;;;
Mécanique;0,5;;29/01/2020;machine2;0;;;
Pneumatique;0,5;;29/01/2020;machine2;0;;;
Arrosage;2,16667;;29/01/2020;machine4;0;;;
Mécanique;0,41667;;28/01/2020;machine2;0;;;
Pneumatique;0,5;;28/01/2020;machine1;0;;;
Electrique;2,5;;28/01/2020;machine1;0;;;
Hydraulique;0;;28/01/2020;machine4;0;;;
Pneumatique;1;;28/01/2020;machine4;0;;;
Arrosage;1,66667;;28/01/2020;machine8;0;;;
Mécanique;2,66667;;27/01/2020;machine1;0;;;
Mécanique;8,5;;27/01/2020;machine1;0;;;
Programme;6,41667;;27/01/2020;machine1;0;;;
Mécanique;4;;27/01/2020;machine2;0;;;
Informatique;62,36667;;27/01/2020;machine2;0;;;
Electrique;0,41667;;27/01/2020;machine1;0;;;
Mécanique;0,5;;27/01/2020;machine1;0;;;
Hydraulique;31;;27/01/2020;machine4;0;;;
Electrique;9,16667;;27/01/2020;machine8;0;;;
Mécanique;1,66667;;27/01/2020;machine1;0;;;
Pneumatique;0,33333;;27/01/2020;machine1;0;;;
Arrosage;0,91667;;27/01/2020;machine1;2807,63;SEVRO DRIVE BROCHE SIEMENS 6SL3120*1*60A*AC;M-VAR0006;1.0
Electrique;4,5;;26/01/2020;machine1;0;;;
Arrosage;1;;24/01/2020;machine1;0;;;
Electronique;5,25;;24/01/2020;machine1;0;;;
Electrique;0,83333;;24/01/2020;machine4;0;;;
Mécanique;2,16667;;24/01/2020;machine4;0;;;
Mécanique;1,25;;24/01/2020;machine4;0;;;
Informatique;1;;24/01/2020;machine4;0;;;
Informatique;0,41667;;24/01/2020;machine4;0;;;
Pneumatique;0,33333;;23/01/2020;machine1;0;;;
Mécanique;0,33333;;23/01/2020;machine4;0;;;
Hydraulique;7,53333;;23/01/2020;machine1;0;;;
Electrique;1;;23/01/2020;machine1;0;;;
Electrique;13,25;;22/01/2020;machine1;0;;;
Hydraulique;0,33333;;22/01/2020;machine1;0;;;
Mécanique;1,25;;22/01/2020;machine1;0;;;
Mécanique;2,25;;22/01/2020;machine5;0;;;
Electronique;9;;22/01/2020;machine1;0;;;
Hydraulique;1;;21/01/2020;machine1;10,09;FILTRE HYDRAULIQUE HIFI SH63063;M-F0002;1.0
Mécanique;2;;21/01/2020;machine4;0;;;
Arrosage;0,16667;;21/01/2020;machine4;0;;;
Mécanique;2,16667;;21/01/2020;machine1;0;;;
Mécanique;28,25;;21/01/2020;machine4;0;;;
Arrosage;1,43333;;21/01/2020;machine5;0;;;
Mécanique;1;;20/01/2020;machine1;0;;;
Hydraulique;2,91667;;20/01/2020;machine6;0;;;
Pneumatique;3,5;;20/01/2020;machine1;0;;;
Mécanique;0,75;;20/01/2020;machine1;0;;;
Arrosage;0,25;;20/01/2020;machine1;0;;;
Mécanique;;;20/01/2020;machine1;0;;;
Mécanique;7;;17/01/2020;machine1;0;;;
Arrosage;3,5;;17/01/2020;machine1;0;;;
Mécanique;10;;17/01/2020;machine4;0;;;
Pneumatique;1;;17/01/2020;machine1;0;;;
Arrosage;3,16667;;17/01/2020;machine8;0;;;
Mécanique;0,83333;;16/01/2020;machine1;0;;;
Arrosage;0,5;;16/01/2020;machine1;0;;;
Arrosage;10,25;;15/01/2020;machine4;0;;;
Mécanique;1,5;;15/01/2020;machine8;0;;;
Pneumatique;0,58333;;15/01/2020;machine1;0;;;
Mécanique;3,75;;14/01/2020;machine6;0;;;
Hydraulique;2;;14/01/2020;machine1;0;;;
Mécanique;0,33333;;14/01/2020;machine1;0;;;
Mécanique;0,25;;14/01/2020;machine1;0;;;
Mécanique;0,25;;14/01/2020;machine1;0;;;
Mécanique;15;;14/01/2020;machine8;0;;;
Pneumatique;0,83333;;14/01/2020;machine1;0;;;
Arrosage;1;;14/01/2020;machine1;0;;;
Electrique;2,25;;14/01/2020;machine2;0;;;
Mécanique;1;;14/01/2020;machine4;0;;;
Arrosage;0,66667;;14/01/2020;machine1;0;;;
Electrique;0,5;;14/01/2020;machine4;0;;;
Mécanique;0,5;;13/01/2020;machine1;0;;;
Pneumatique;1,08333;;13/01/2020;machine1;0;;;
Arrosage;3,5;;13/01/2020;machine4;0;;;
Electrique;6,5;;13/01/2020;machine4;0;;;
Arrosage;1;;13/01/2020;machine4;0;;;
Arrosage;0,66667;;13/01/2020;machine4;0;;;
Arrosage;3,08333;;13/01/2020;machine4;0;;;
Arrosage;3,08333;;13/01/2020;machine4;0;;;
Arrosage;3,08333;;13/01/2020;machine4;0;;;
Mécanique;1,33333;;12/01/2020;machine1;0;;;
Mécanique;354,33333;;12/01/2020;machine1;27690,6;BROCHE KESLER HSKA63 DMU;M-ELB0008;1.0
Mécanique;37,5;;11/01/2020;machine1;0;;;
Pneumatique;0,66667;;11/01/2020;machine1;0;;;
Hydraulique;2,66667;;10/01/2020;machine6;0;;;
Mécanique;3,25;;10/01/2020;machine1;0;;;
Pneumatique;0,91667;;10/01/2020;machine1;0;;;
Divers;0;;10/01/2020;machine1;0;;;
Pneumatique;0;;10/01/2020;machine5;0;;;
Mécanique;2,66667;;09/01/2020;machine1;0;;;
Arrosage;1,5;;09/01/2020;machine1;10,09;FILTRE HYDRAULIQUE HIFI SH63063;M-F0002;1.0
Mécanique;1;"PL=0.02
PT=0.02
Faux rond=0.03/250
force de serrage 16.7KN";08/01/2020;machine1;0;;;
Hydraulique;1,83333;;08/01/2020;machine1;0;;;
Mécanique;0,75;;08/01/2020;machine4;814,5;VITRE PORTE OPERATEUR NHX (vitrage de securite multicouche 570x780x24);M-V0002;1.0
Mécanique;3;;07/01/2020;machine5;0;;;
Arrosage;1;;06/01/2020;machine1;0;;;
Mécanique;13,5;;06/01/2020;machine1;0;;;
Hydraulique;14,33333;;06/01/2020;machine1;0;;;
Electrique;2,83333;;06/01/2020;machine1;0;;;
Arrosage;0,58333;;06/01/2020;machine1;0;;;
Mécanique;1,5;;04/01/2020;machine1;0;;;
Hydraulique;0,83333;;04/01/2020;machine1;0;;;
Pneumatique;0,66667;;03/01/2020;machine1;0;;;
Arrosage;0,25;;02/01/2020;machine1;0;;;
Mécanique;17,83333;;02/01/2020;machine1;0;;;
Automate;0,5;;02/01/2020;machine4;0;;;
Mécanique;2,5;;02/01/2020;machine4;0;;;
Electrique;3;;02/01/2020;machine4;0;;;
Electrique;0,41667;;01/01/2020;machine1;0;;;
Mécanique;0,66667;;01/01/2020;machine2;0;;;
Mécanique;21,66667;;31/12/2019;machine1;0;;;
Mécanique;0,5;;31/12/2019;machine1;0;;;
Electrique;11,25;;31/12/2019;machine1;0;;;
Mécanique;1;;31/12/2019;machine2;0;;;
Pneumatique;0,5;;30/12/2019;machine1;0;;;
Electrique;2,91667;;30/12/2019;machine1;0;;;
Arrosage;1;;30/12/2019;machine1;0;;;
Electrique;1,5;;30/12/2019;machine1;0;;;
Mécanique;0,75;;30/12/2019;machine1;0;;;
Arrosage;2;;30/12/2019;machine4;0;;;
Hydraulique;26,75;;29/12/2019;machine1;0;;;
Mécanique;9,41667;;29/12/2019;machine2;0;;;
Mécanique;1,5;;28/12/2019;machine1;0;;;
Mécanique;1,5;;27/12/2019;machine1;0;;;
Pneumatique;1,25;;27/12/2019;machine1;0;;;
Pneumatique;2;;27/12/2019;machine2;0;;;
Arrosage;4;;24/12/2019;machine6;0;;;
Electrique;2;;24/12/2019;machine6;0;;;
Mécanique;1,91667;;23/12/2019;machine1;0;;;
Electrique;2,33333;;21/12/2019;machine1;0;;;
Pneumatique;0,45;;21/12/2019;machine5;0;;;
Electrique;3;;20/12/2019;machine5;0;;;
Programme;1;;20/12/2019;machine7;0;;;
Electrique;1,26667;;19/12/2019;machine1;0;;;
Mécanique;1,66667;;18/12/2019;machine5;0;;;
Arrosage;0,38333;;18/12/2019;machine1;0;;;
Mécanique;0,75;;17/12/2019;machine1;0;;;
Electrique;1,5;;17/12/2019;machine5;0;;;
Electrique;0,5;;16/12/2019;machine2;0;;;
Hydraulique;0,66667;;16/12/2019;machine1;0;;;
Mécanique;2,23333;;13/12/2019;machine2;0;;;
Electronique;1,25;;13/12/2019;machine1;0;;;
Mécanique;2,5;;12/12/2019;machine2;706,5;VITRE PORTE OPERATEUR NMV (Vitrage de securité multicouches 340/660/21);M-V0003;1.0
Electrique;1,91667;;12/12/2019;machine2;0;;;
Electrique;1,75;;12/12/2019;machine1;0;;;
Arrosage;1;;11/12/2019;machine1;0;;;
Mécanique;1,76667;;11/12/2019;machine7;0;;;
Mécanique;2,5;;11/12/2019;machine1;0;;;
Electrique;0,83333;;11/12/2019;machine1;0;;;
Hydraulique;0,66667;;11/12/2019;machine1;0;;;
Hydraulique;5,5;;11/12/2019;machine1;0;;;
Mécanique;0,5;;11/12/2019;machine1;0;;;
Mécanique;5,41667;;10/12/2019;machine1;0;;;
Electrique;6,25;;10/12/2019;machine1;0;;;
Hydraulique;10,25;;09/12/2019;machine1;0;;;
Electrique;0,33333;;09/12/2019;machine4;0;;;
Hydraulique;1;;09/12/2019;machine1;0;;;
Mécanique;0,5;;09/12/2019;machine1;0;;;
Arrosage;0,25;;09/12/2019;machine1;0;;;
Hydraulique;0,66667;;08/12/2019;machine1;0;;;
Electrique;2,33333;;07/12/2019;machine4;0;;;
Hydraulique;0,75;;07/12/2019;machine1;0;;;
Arrosage;0,33333;;07/12/2019;machine1;0;;;
Arrosage;0,5;;06/12/2019;machine1;0;;;
Arrosage;0,41667;;06/12/2019;machine1;0;;;
Electrique;1,08333;;06/12/2019;machine1;0;;;
Electrique;0,75;;05/12/2019;machine1;0;;;
Pneumatique;0;;05/12/2019;machine8;0;;;
Mécanique;1,25;;05/12/2019;machine8;0;;;
Electrique;8;;05/12/2019;machine1;0;;;
Mécanique;1,5;;05/12/2019;machine1;0;;;
Mécanique;2,16667;;05/12/2019;machine1;0;;;
Mécanique;10,25;;05/12/2019;machine1;0;;;
Arrosage;0,25;;05/12/2019;machine1;0;;;
Mécanique;0,5;;05/12/2019;machine1;0;;;
Programme;0,38333;;04/12/2019;machine2;0;;;
Automate;0,33333;;04/12/2019;machine2;0;;;
Electrique;0,5;;03/12/2019;machine1;0;;;
Arrosage;0,66667;;03/12/2019;machine1;0;;;
Arrosage;9,5;;03/12/2019;machine4;0;;;
Electrique;7,33333;;03/12/2019;machine1;0;;;
Arrosage;1;;03/12/2019;machine5;0;;;
Electrique;0,5;;02/12/2019;machine1;0;;;
Mécanique;4,75;;02/12/2019;machine1;0;;;
Mécanique;0,5;;02/12/2019;machine5;0;;;
Mécanique;1;;02/12/2019;machine9;0;;;
Pneumatique;0,75;;29/11/2019;machine1;0;;;
Arrosage;5,25;;29/11/2019;machine1;0;;;
Electrique;0,75;;29/11/2019;machine1;0;;;
Arrosage;0,66667;;29/11/2019;machine1;0;;;
Mécanique;0,33333;;28/11/2019;machine4;0;;;
Electrique;6;;28/11/2019;machine1;0;;;
Electrique;70,5;;28/11/2019;machine1;83,45;CABLE CODEUR MOTEUR ATC;M-CAB0023;1.0
Mécanique;1,5;;28/11/2019;machine1;0;;;
Mécanique;3,5;;28/11/2019;machine1;0;;;
Mécanique;1;;27/11/2019;machine4;0;;;
Mécanique;0,86667;;27/11/2019;machine1;0;;;
Mécanique;5,66667;;27/11/2019;machine1;0;;;
Mécanique;0,91667;;27/11/2019;machine1;0;;;
Pneumatique;1;;27/11/2019;machine1;0;;;
Pneumatique;0,75;;27/11/2019;machine1;0;;;
Mécanique;1;;27/11/2019;machine1;0;;;
Hydraulique;0,66667;;26/11/2019;machine1;0;;;
Hydraulique;0,66667;;26/11/2019;machine1;0;;;
Mécanique;4;;26/11/2019;machine1;0;;;
Mécanique;0,66667;;26/11/2019;machine1;0;;;
Arrosage;1,66667;;26/11/2019;machine1;0;;;
Arrosage;2,66667;;25/11/2019;machine4;626,43;JOINT TOURNANT NHX M12X1;M-JT0009;1.0
Electrique;0,75;;25/11/2019;machine1;0;;;
Pneumatique;2,66667;;24/11/2019;machine1;0;;;
Programme;1,5;;23/11/2019;machine2;0;;;
Electrique;4,83333;;23/11/2019;machine1;0;;;
Informatique;1,75;;22/11/2019;machine4;0;;;
Arrosage;1,75;;22/11/2019;machine1;0;;;
Electrique;9,5;;22/11/2019;machine1;19,44;CABLE AVEC CONNECTEUR M8 FEMELLE 5ML;M-CAB0021;1.0
Arrosage;1,5;;21/11/2019;machine1;0;;;
Informatique;2,91667;;21/11/2019;machine4;0;;;
Mécanique;15,5;;21/11/2019;machine1;0;;;
Arrosage;1;;20/11/2019;machine1;0;;;
Automate;0,25;;19/11/2019;machine4;0;;;
Mécanique;36,36667;;19/11/2019;machine4;0;;;
Mécanique;2,5;;19/11/2019;machine1;0;;;
Electrique;0;;18/11/2019;machine1;0;;;
Hydraulique;0;;18/11/2019;machine1;0;;;
Electrique;11,83333;;18/11/2019;machine1;0;;;
Hydraulique;3;;18/11/2019;machine1;0;;;
Hydraulique;0;;17/11/2019;machine1;0;;;
Mécanique;281;;15/11/2019;machine1;223,82;ALIMEMENTATION DMU 70 IN: 3AC 380-480V OUT DC 24-28V (PULS) ;M-ALM0001;1.0
Mécanique;281;;15/11/2019;machine1;223,82;CABLE AVEC CONNECTEUR M8 FEMELLE 5ML;M-CAB0021;1.0
Mécanique;35,33333;;15/11/2019;machine1;0;;;
Arrosage;2,16667;;15/11/2019;machine1;0;;;
Mécanique;2,75;;14/11/2019;machine1;0;;;
Pneumatique;0,66667;;14/11/2019;machine1;0;;;
Mécanique;1,68333;;13/11/2019;machine4;0;;;
Mécanique;1,5;;13/11/2019;machine7;0;;;
Mécanique;8,08333;;13/11/2019;machine1;0;;;
Electrique;1,08333;;12/11/2019;machine1;0;;;
Hydraulique;1,41667;;12/11/2019;machine1;0;;;
Electrique;0,5;;12/11/2019;machine1;0;;;
Arrosage;0,25;;12/11/2019;machine1;0;;;
Pneumatique;1;;10/11/2019;machine1;0;;;
Hydraulique;0;;09/11/2019;machine1;0;;;
Electrique;2,5;;09/11/2019;machine1;0;;;
Mécanique;1,33333;;08/11/2019;machine4;0;;;
Pneumatique;1,08333;;08/11/2019;machine2;0;;;
Mécanique;2;;07/11/2019;machine7;0;;;
Electrique;0,25;;06/11/2019;machine4;0;;;
Mécanique;5;;06/11/2019;machine1;0;;;
Electrique;1;;05/11/2019;machine2;0;;;
Hydraulique;2;;05/11/2019;machine1;0;;;
Arrosage;1;;05/11/2019;machine1;0;;;
Electrique;168,75;;04/11/2019;machine6;0;;;
Mécanique;1,25;;04/11/2019;machine1;0;;;
Electrique;0,58333;;03/11/2019;machine1;0;;;
Mécanique;1,66667;;02/11/2019;machine2;0;;;
Hydraulique;1,91667;;02/11/2019;machine1;0;;;
Arrosage;1;;02/11/2019;machine1;0;;;
Mécanique;0,75;;01/11/2019;machine4;0;;;
Arrosage;0,46667;;01/11/2019;machine1;0;;;
Electrique;2;;01/11/2019;machine2;1553;TRANSMETTEUR OMI-2KIT (8M);M-MES0028;1.0
Programme;1,83333;;31/10/2019;machine4;0;;;
Pneumatique;0,33333;;31/10/2019;machine4;0;;;
Electrique;8,66667;;31/10/2019;machine1;0;;;
Mécanique;4,41667;;31/10/2019;machine1;0;;;
Electrique;5,5;;31/10/2019;machine1;50;CABLE CONNEXION DETECTEUR 4 CONNECTEURS FEMELLE M12 - CABLES NUS;M-CAB0003;1.0
Mécanique;0,91667;;31/10/2019;machine1;0;;;
Pneumatique;0;;31/10/2019;machine5;0;;;
Hydraulique;13,5;;30/10/2019;machine1;0;;;
Hydraulique;6;;30/10/2019;machine1;0;;;
Mécanique;10,41667;;30/10/2019;machine1;0;;;
Hydraulique;6,83333;;30/10/2019;machine1;0;;;
Mécanique;1,66667;;30/10/2019;machine1;0;;;
Hydraulique;0,33333;;30/10/2019;machine7;0;;;
Mécanique;2,16667;;30/10/2019;machine7;0;;;
Mécanique;45,75;;29/10/2019;machine1;212,04;CABLE ENTRE VARIATEUR D'AXE B ET SME ;M-CAB0011;1.0
Pneumatique;3,25;;29/10/2019;machine1;0;;;
Electrique;0,58333;;29/10/2019;machine1;0;;;
Mécanique;2,75;;28/10/2019;machine1;0;;;
Pneumatique;15;;26/10/2019;machine1;0;;;
Mécanique;41;;26/10/2019;machine1;2212,03;ROULEMENT AXIAL A BILLES OBLIQUES ZLMF*301000*2RS*PE;M-RLT0005;1.0
Mécanique;41;;26/10/2019;machine1;2212,03;ECROU SEFROU LEF9 M30X150;M-SER0003;1.0
Mécanique;41;;26/10/2019;machine1;2212,03;VIS A BILLE AXE Y ET Z;M-VIS0001;1.0
Electrique;0,5;;25/10/2019;machine4;0;;;
Arrosage;2;;25/10/2019;machine4;0;;;
Mécanique;0,25;;24/10/2019;machine1;0;;;
Hydraulique;1,16667;;24/10/2019;machine1;0;;;
Pneumatique;0,5;;24/10/2019;machine2;0;;;
Pneumatique;0,5;;24/10/2019;machine2;0;;;
Mécanique;290,33333;;23/10/2019;machine1;8627,22;GUIDAGE LINEAIRE AXE Z - RAILS;M-GUI0003;2.0
Mécanique;290,33333;;23/10/2019;machine1;8627,22;GUIDAGE LINEAIRE AXE Z - PATIN ;M-GUI0003;4.0
Mécanique;290,33333;;23/10/2019;machine1;8627,22;GUIDAGE LINEAIRE AXE Y RAIL;M-GUI0002;2.0
Mécanique;290,33333;;23/10/2019;machine1;8627,22;GUIDAGE LINEAIRE AXE Y PATIN;M-GUI0002;4.0
Hydraulique;1,66667;;23/10/2019;machine1;0;;;
Hydraulique;0,33333;;23/10/2019;machine1;0;;;
Mécanique;3,5;;23/10/2019;machine1;0;;;
Mécanique;6,58333;;23/10/2019;machine1;0;;;
Hydraulique;2,75;;23/10/2019;machine1;0;;;
Hydraulique;2,5;;22/10/2019;machine1;10,09;FILTRE HYDRAULIQUE HIFI SH63063;M-F0002;1.0
Arrosage;0,66667;;22/10/2019;machine1;0;;;
Electrique;1;;22/10/2019;machine1;0;;;
Mécanique;1666;;21/10/2019;machine1;22957,8;JOINT CERAMIQUE DEUBLIN DS RTR PT12;M-JT0008;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;(JOINT TOURNANT DEUBLIN 1129-584)BAGUE D'ETANCHEITE A LEVRE EN PTFE 18X30X7;M-JT0008;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;CABLE ENTRE VARIATEUR AXE Z ET SME;M-CAB0014;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;MANOMETRE 0-10 BARS - FRL;M-MAN0001;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;VARIATEUR D'ALIMENTATION DMU SIEMENS 92A 6SL3130-7TE25-5AA3 ;M-ALM0004;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;REGULATEUR DE PRESSION - FRL;M-HYD0004;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;SERVO MOTEUR AXE Y Z B C 1FT6084-8WF71-3DH1 SIEMENS;M-MOT0012;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;KIT PIGNONS SANS COURONNE AXE C;M-TRANS0005;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;BLOC SAFETY 6ES71384FA05-0AB0;M-ELEC0012;2.0
Mécanique;1666;;21/10/2019;machine1;22957,8;BLOC SAFETY 6ES71384FB04-0AB0;M-ELEC0013;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;BLOC SAFETY 6ES71384CF03-0AB0;M-ELEC0014;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;CODEUR ROTATIF YASKAWA OMRAN TRD Y2000;M-MES0029;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;JOINT A LEVRE AXE B TWVLV 5250 V;M-J0018;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;JOINT TORIQUE AXE C 375*5*NBR*70SH;M-J0014;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;JOINT ETANCHEITE V-SEAL TWVL 04000 N6;M-J0021;1.0
Mécanique;1666;;21/10/2019;machine1;22957,8;ROULEMENT FAG NJ205-E-TVP2;M-RLT0006;4.0
Mécanique;1666;;21/10/2019;machine1;22957,8;ROULEMENT FAG NUP207-E-TVP2;M-RLT0007;4.0
Mécanique;1666;;21/10/2019;machine1;22957,8;ROULEMENT 6006 FAG / Rollway;RLT0468;2.0
Mécanique;1666;;21/10/2019;machine1;22957,8;ROULEMENT A AIGUILLES NKS22 ;RLT0728;4.0
Mécanique;1666;;21/10/2019;machine1;22957,8;ROULEMENT DOUBLE ETANCHEITE SKF 6206;RLT0027;2.0
Mécanique;1666;;21/10/2019;machine1;22957,8;ROULEMENT A ROULEAUX CYLINDRIQUES SKF NJ206-ECP;M-RLT0009;4.0
Mécanique;1666;;21/10/2019;machine1;22957,8;GUIDAGE LINEAIRE D'AXE X - RAIL;M-GUI0014;2.0
Mécanique;1666;;21/10/2019;machine1;22957,8;GUIDAGE LINEAIRE D'AXE X - PATIN;M-GUI0014;4.0
Electrique;1;;21/10/2019;machine6;0;;;
Electrique;548,5;;21/10/2019;machine1;0;;;
Electrique;0,5;;21/10/2019;machine1;0;;;
Hydraulique;5;;21/10/2019;machine1;0;;;
Electrique;0,25;;21/10/2019;machine1;0;;;
Electrique;1;;21/10/2019;machine6;0;;;
Mécanique;3,5;;21/10/2019;machine1;0;;;
Programme;52,08333;;20/10/2019;machine4;0;;;
Mécanique;6,83333;;20/10/2019;machine2;0;;;
Electrique;1;;19/10/2019;machine1;0;;;
Electrique;0,5;;19/10/2019;machine1;0;;;
Mécanique;8,33333;;19/10/2019;machine2;0;;;
Electrique;0,75;;19/10/2019;machine1;0;;;
Mécanique;91,66667;;18/10/2019;machine4;0;;;
Hydraulique;1;;18/10/2019;machine1;0;;;
Mécanique;0,58333;;18/10/2019;machine4;814,5;VITRE PORTE OPERATEUR NHX (vitrage de securite multicouche 570x780x24);M-V0002;1.0
Mécanique;1;;18/10/2019;machine7;0;;;
Mécanique;1,16667;;18/10/2019;machine1;0;;;
Electrique;5;;18/10/2019;machine1;0;;;
Mécanique;0;;17/10/2019;machine12;0;;;
Mécanique;2;;17/10/2019;machine1;0;;;
Arrosage;0,58333;;17/10/2019;machine1;0;;;
Hydraulique;1;;17/10/2019;machine1;0;;;
Electrique;0,75;;17/10/2019;machine1;0;;;
Arrosage;6;;16/10/2019;machine6;0;;;
Pneumatique;0;;16/10/2019;machine7;0;;;
Pneumatique;5,25;;15/10/2019;machine1;0;;;
Arrosage;3;;15/10/2019;machine1;0;;;
Hydraulique;2,25;;15/10/2019;machine1;0;;;
Hydraulique;2,5;;15/10/2019;machine1;0;;;
Arrosage;0,66667;;15/10/2019;machine1;0;;;
Hydraulique;2;;14/10/2019;machine1;0;;;
Hydraulique;2;;14/10/2019;machine1;0;;;
Mécanique;0,58333;;14/10/2019;machine2;0;;;
Electrique;5;;14/10/2019;machine6;0;;;
Mécanique;16;;11/10/2019;machine4;0;;;
Mécanique;1,75;;11/10/2019;machine1;0;;;
Electrique;7,5;;11/10/2019;machine1;0;;;
Mécanique;8,36667;;11/10/2019;machine2;0;;;
Electrique;6,25;;11/10/2019;machine4;0;;;
Arrosage;0,8;;10/10/2019;machine6;0;;;
Electrique;0,61667;;10/10/2019;machine1;0;;;
Electrique;0,66667;;10/10/2019;machine2;0;;;
Mécanique;1,5;;09/10/2019;machine6;152,6;VERRE DE PROTECTION AXE 6/6/44.2 DIM 360X360;M-V0004;1.0
Mécanique;2,66667;;09/10/2019;machine9;0;;;
Mécanique;0;;09/10/2019;machine12;0;;;
Mécanique;3,08333;;09/10/2019;machine1;0;;;
Mécanique;1,66667;;09/10/2019;machine2;0;;;
Programme;7;;09/10/2019;machine1;0;;;
Mécanique;40,58333;;09/10/2019;machine1;0;;;
Mécanique;2,25;;08/10/2019;machine4;0;;;
Mécanique;1,16667;;08/10/2019;machine7;0;;;
Arrosage;0,76667;;08/10/2019;machine1;0;;;
Mécanique;2;;08/10/2019;machine2;682,29;VITRE PORTE OPERATEUR NMV (Vitrage de securité multicouches 340/660/21);M-V0003;1.0
Informatique;0,91667;;08/10/2019;machine4;0;;;
Electrique;40,58333;;07/10/2019;machine1;0;;;
Mécanique;1,75;;07/10/2019;machine1;0;;;
Electrique;19,16667;;07/10/2019;machine1;141,7;CABLE ENTRE TRANSMETTEUR RENISHAW - CN ;M-CAB0009;1.0
Hydraulique;3,25;;07/10/2019;machine1;0;;;
Hydraulique;20;;06/10/2019;machine1;0;;;
Electrique;5;;06/10/2019;machine1;0;;;
Electrique;0,58333;;06/10/2019;machine1;0;;;
Electrique;30,83333;;04/10/2019;machine6;0;;;
Mécanique;1,5;;04/10/2019;machine7;0;;;
Pneumatique;0,83333;;04/10/2019;machine1;0;;;
Pneumatique;1;;04/10/2019;machine1;0;;;
Arrosage;0,33333;;04/10/2019;machine1;0;;;
Pneumatique;3;;04/10/2019;machine1;0;;;
Arrosage;5,83333;;03/10/2019;machine4;0;;;
Arrosage;2,5;;03/10/2019;machine4;0;;;
Mécanique;1;;03/10/2019;machine7;0;;;
Electrique;2;;03/10/2019;machine7;0;;;
Programme;1;;03/10/2019;machine1;0;;;
Mécanique;0,5;;03/10/2019;machine2;0;;;
Mécanique;0,25;;03/10/2019;machine2;0;;;
Mécanique;0,33333;;02/10/2019;machine4;0;;;
Arrosage;1,5;;02/10/2019;machine9;0;;;
Hydraulique;2,5;;02/10/2019;machine1;0;;;
Mécanique;2;;01/10/2019;machine5;0;;;
Arrosage;2;;01/10/2019;machine1;0;;;
Electrique;2,83333;;01/10/2019;machine2;0;;;
Arrosage;14;;01/10/2019;machine1;0;;;
Pneumatique;2,5;;30/09/2019;machine1;0;;;
Mécanique;9,31667;;29/09/2019;machine2;0;;;
Hydraulique;0,5;;29/09/2019;machine1;0;;;
Mécanique;108,83333;;28/09/2019;machine4;0;;;
Hydraulique;1,5;;28/09/2019;machine1;0;;;
Mécanique;28,03333;;27/09/2019;machine2;0;;;
Hydraulique;1,58333;;27/09/2019;machine1;0;;;
Mécanique;1,41667;;27/09/2019;machine1;0;;;
Electrique;0,33333;;27/09/2019;machine1;0;;;
Electrique;24,5;;27/09/2019;machine1;0;;;
Hydraulique;1;;27/09/2019;machine1;0;;;
Hydraulique;5,58333;;27/09/2019;machine1;0;;;
Hydraulique;0,5;;27/09/2019;machine1;0;;;
Electrique;0,16667;;27/09/2019;machine1;0;;;
Mécanique;1,25;;26/09/2019;machine1;0;;;
Mécanique;4,75;;25/09/2019;machine4;0;;;
Mécanique;7,5;;25/09/2019;machine1;0;;;
Mécanique;1;;25/09/2019;machine1;0;;;
Hydraulique;1,25;;25/09/2019;machine1;0;;;
Hydraulique;1;;25/09/2019;machine1;0;;;
Mécanique;2,5;;25/09/2019;machine1;0;;;
Arrosage;0,5;;24/09/2019;machine7;0;;;
Mécanique;10,33333;;24/09/2019;machine1;0;;;
Electrique;1,5;;24/09/2019;machine4;0;;;
Hydraulique;1;;24/09/2019;machine12;0;;;
Mécanique;8,5;;23/09/2019;machine1;0;;;
Pneumatique;0,41667;;23/09/2019;machine1;0;;;
Mécanique;1,5;;23/09/2019;machine1;0;;;
Mécanique;1,66667;;22/09/2019;machine1;0;;;
Mécanique;1,5;;22/09/2019;machine2;0;;;
Hydraulique;11,5;;21/09/2019;machine1;0;;;
Electrique;13,5;;21/09/2019;machine2;0;;;
Mécanique;17;;20/09/2019;machine1;0;;;
Mécanique;20,83333;;20/09/2019;machine1;0;;;
Mécanique;5,5;;20/09/2019;machine1;0;;;
Hydraulique;22;;20/09/2019;machine1;0;;;
